id,user_id,time,platform,is_beginner,level,country_code,game_server,fps,position_x,position_y,position_z,session_id,oneSecondAggregatedEventCounts
8815949414,435,2023-09-14T00:14:07.000Z,android,True,Dawn,ID,EuxdNFSl,17.03,172.16,22.5,234.82,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815951248,49,2023-09-14T00:14:07.000Z,android,True,Dawn,MX,Nrsboeek,31.8,9.06,8.04,168.34,8380e075-7554-4adb-9ae0-290a2ebe138f,{'player_lift': 1}
8815954148,494,2023-09-14T00:14:07.000Z,ps4,True,Dawn,US,NCok0dGk,41.12,195.8,136.12,-505.37,1033c091-f19a-4c53-a488-eef824fd6f46,"{'player_lift': 1, 'player_left': 1}"
8815946578,494,2023-09-14T00:14:06.000Z,ps4,True,Dawn,US,NCok0dGk,42.57,195.3,133.25,-503.74,1033c091-f19a-4c53-a488-eef824fd6f46,"{'ping': 1, 'player_lift': 1}"
8815947156,107,2023-09-14T00:14:06.000Z,android,True,Dawn,JP,I1mQolun,21.94,66.47,6.42,419.06,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'ping': 1, 'was_charged_by_player': 1}"
8815948971,49,2023-09-14T00:14:06.000Z,android,True,Dawn,MX,Nrsboeek,31.49,13.08,3.08,171.21,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815938178,107,2023-09-14T00:14:04.000Z,android,True,Dawn,JP,I1mQolun,21.94,62.67,9.19,431.0,5b2d8895-e321-4dc3-a91f-c3ce20c13596,{'was_charged_by_player': 1}
8815938333,435,2023-09-14T00:14:04.000Z,android,True,Dawn,ID,EuxdNFSl,14.7,157.17,28.95,247.03,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815940926,54,2023-09-14T00:14:04.000Z,iphoneos,True,Dawn,US,NrkkgE2j,29.98,159.03,104.27,-296.38,2e1e4151-7b56-4d40-b33c-92207318e7af,{'player_joined': 1}
8815940940,49,2023-09-14T00:14:04.000Z,android,True,Dawn,MX,Nrsboeek,31.65,23.04,3.22,169.54,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815941146,494,2023-09-14T00:14:04.000Z,ps4,True,Dawn,US,NCok0dGk,41.33,193.71,123.69,-500.94,1033c091-f19a-4c53-a488-eef824fd6f46,"{'ping': 1, 'player_lift': 1}"
8815935000,107,2023-09-14T00:14:03.000Z,android,True,Dawn,JP,I1mQolun,21.92,63.18,8.71,438.47,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'player_lift': 1, 'ping': 1}"
8815937554,238,2023-09-14T00:14:03.000Z,android,True,Dawn,ID,I1UqMAWo,15.21,137.19,90.3,-254.95,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'ping': 1}
8815938210,49,2023-09-14T00:14:03.000Z,android,True,Dawn,MX,Nrsboeek,31.61,33.17,3.05,169.48,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815929586,435,2023-09-14T00:14:02.000Z,android,True,Dawn,ID,EuxdNFSl,12.65,149.49,30.76,253.42,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815931524,107,2023-09-14T00:14:02.000Z,android,True,Dawn,JP,I1mQolun,21.92,63.13,6.9,441.79,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'social_feed_impression': 1, 'was_charged_by_player': 1}"
8815926743,435,2023-09-14T00:14:01.000Z,android,True,Dawn,ID,EuxdNFSl,12.36,141.62,30.98,259.84,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815926767,107,2023-09-14T00:14:01.000Z,android,True,Dawn,JP,I1mQolun,21.94,64.38,3.77,447.35,5b2d8895-e321-4dc3-a91f-c3ce20c13596,"{'ping': 1, 'player_lift': 1}"
8815926939,238,2023-09-14T00:14:00.000Z,android,True,Dawn,ID,I1UqMAWo,14.17,130.24,94.47,-248.79,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'ping': 1}
8815928149,49,2023-09-14T00:14:00.000Z,android,True,Dawn,MX,Nrsboeek,31.37,43.16,2.63,169.6,8380e075-7554-4adb-9ae0-290a2ebe138f,{'ping': 1}
8815922415,435,2023-09-14T00:13:59.000Z,android,True,Dawn,ID,EuxdNFSl,12.96,134.29,28.84,266.69,7cacfda0-f9ba-4e1b-bccf-e357eefe6bcf,{'ping': 1}
8815924306,494,2023-09-14T00:13:59.000Z,ps4,True,Dawn,US,NCok0dGk,41.52,180.07,106.76,-480.35,1033c091-f19a-4c53-a488-eef824fd6f46,{'ping': 1}
8815920034,49,2023-09-14T00:13:58.000Z,android,True,Dawn,MX,Nrsboeek,31.54,59.23,1.65,164.82,8380e075-7554-4adb-9ae0-290a2ebe138f,{'player_lift': 1}
8815921099,238,2023-09-14T00:13:58.000Z,android,True,Dawn,ID,I1UqMAWo,15.4,129.88,97.41,-243.79,a59db456-d9c0-4a04-b9e1-4f7e033e8196,{'milestone_made_5_friends': 1}
